Source Port,Destination Port,NAT Source Port,NAT Destination Port,Action,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),pkts_sent,pkts_received
55624,80,8124,80,allow,70,70,0,2,8,2,0
38642,443,33643,443,allow,1468,893,575,15,62,8,7
35626,22114,0,0,deny,62,62,0,1,0,1,0
45941,23386,0,0,deny,60,60,0,1,0,1,0
57817,445,0,0,drop,66,66,0,1,0,1,0
53667,22114,0,0,deny,66,66,0,1,0,1,0
50283,49169,0,0,deny,66,66,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
52781,445,0,0,drop,66,66,0,1,0,1,0
57700,445,0,0,drop,70,70,0,1,0,1,0
61382,25174,0,0,deny,62,62,0,1,0,1,0
50316,25604,0,0,deny,66,66,0,1,0,1,0
55208,80,41287,80,allow,1638,1324,314,10,15,5,5
63146,445,0,0,drop,66,66,0,1,0,1,0
14487,38303,0,0,deny,146,146,0,1,0,1,0
62845,445,0,0,drop,66,66,0,1,0,1,0
56444,445,0,0,drop,70,70,0,1,0,1,0
49880,53,16831,53,allow,817,102,715,2,30,1,1
12530,35440,0,0,deny,66,66,0,1,0,1,0
49924,53,19826,53,allow,718,94,624,2,30,1,1
31660,35440,0,0,deny,62,62,0,1,0,1,0
51184,445,0,0,drop,66,66,0,1,0,1,0
53513,445,0,0,drop,70,70,0,1,0,1,0
50306,445,0,0,drop,66,66,0,1,0,1,0
52888,443,11223,443,allow,12876,2739,10137,44,118,21,23
64999,53,11642,53,allow,757,98,659,2,31,1,1
56567,445,0,0,drop,70,70,0,1,0,1,0
12694,12446,0,0,deny,62,62,0,1,0,1,0
24378,5169,24378,5169,deny,507,507,0,1,0,1,0
15981,23117,0,0,deny,146,146,0,1,0,1,0
49719,443,9783,443,allow,40332,2476,37856,57,130,26,31
12909,47807,0,0,deny,148,148,0,1,0,1,0
57440,53,28373,53,allow,199,102,97,2,30,1,1
41794,41794,0,0,deny,308,308,0,1,0,1,0
64964,445,0,0,drop,70,70,0,1,0,1,0
64249,445,0,0,drop,70,70,0,1,0,1,0
43784,443,17789,443,allow,10458,1688,8770,30,15,17,13
50799,37807,0,0,deny,66,66,0,1,0,1,0
53855,445,0,0,drop,70,70,0,1,0,1,0
64950,53,1692,53,allow,183,94,89,2,30,1,1
39920,22114,0,0,deny,62,62,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
56451,445,0,0,drop,66,66,0,1,0,1,0
50509,53,14571,53,allow,789,110,679,2,31,1,1
64203,445,0,0,drop,70,70,0,1,0,1,0
2305,35440,0,0,deny,62,62,0,1,0,1,0
54990,443,49240,443,allow,20961,10306,10655,49,48,25,24
55421,445,0,0,drop,70,70,0,1,0,1,0
49297,53,13905,53,allow,182,93,89,2,31,1,1
54321,445,0,0,drop,70,70,0,1,0,1,0
52147,445,0,0,drop,70,70,0,1,0,1,0
64560,53,23612,53,allow,802,104,698,2,30,1,1
59043,35440,0,0,deny,62,62,0,1,0,1,0
60987,443,57213,443,allow,9029,2323,6706,31,16,17,14
59905,443,62793,443,allow,21212,14546,6666,43,362,24,19
51097,445,0,0,drop,70,70,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
50419,26467,0,0,deny,62,62,0,1,0,1,0
60117,50934,0,0,deny,62,62,0,1,0,1,0
31619,51221,0,0,deny,62,62,0,1,0,1,0
49500,443,37954,443,allow,1197,620,577,13,27,6,7
50107,445,0,0,drop,70,70,0,1,0,1,0
61595,50939,0,0,deny,145,145,0,1,0,1,0
52236,445,0,0,drop,70,70,0,1,0,1,0
52144,445,0,0,drop,70,70,0,1,0,1,0
54251,445,0,0,drop,70,70,0,1,0,1,0
44119,53,25337,53,allow,168,78,90,2,30,1,1
56026,51505,0,0,deny,146,146,0,1,0,1,0
57607,21247,0,0,deny,66,66,0,1,0,1,0
50212,1688,56560,1688,allow,70,70,0,2,8,2,0
55162,445,0,0,drop,70,70,0,1,0,1,0
65049,445,0,0,drop,66,66,0,1,0,1,0
56740,443,56740,443,allow,41851,2810,39041,66,45,31,35
51418,445,0,0,drop,70,70,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
63384,445,0,0,drop,70,70,0,1,0,1,0
37132,443,37132,443,allow,4381,1474,2907,19,27,11,8
57434,50584,0,0,deny,146,146,0,1,0,1,0
52088,443,13388,443,allow,16165,3877,12288,53,186,25,28
60045,445,0,0,drop,66,66,0,1,0,1,0
15503,26886,1778,26886,allow,481,150,331,2,1200,1,1
59834,445,0,0,drop,70,70,0,1,0,1,0
15899,37807,0,0,deny,62,62,0,1,0,1,0
19520,7000,19520,7000,allow,4579,2182,2397,16,17,9,7
36629,23117,0,0,deny,62,62,0,1,0,1,0
54788,445,0,0,drop,70,70,0,1,0,1,0
1114,37965,0,0,deny,62,62,0,1,0,1,0
54519,445,0,0,drop,70,70,0,1,0,1,0
55962,445,0,0,drop,70,70,0,1,0,1,0
58023,47808,0,0,deny,60,60,0,1,0,1,0
9865,15503,0,0,deny,146,146,0,1,0,1,0
64283,53,27743,53,allow,193,102,91,2,30,1,1
53337,1433,0,0,deny,60,60,0,1,0,1,0
62902,445,0,0,drop,66,66,0,1,0,1,0
57325,37965,0,0,deny,62,62,0,1,0,1,0
49430,53,28668,53,allow,332,99,233,4,45,2,2
55600,22,0,0,deny,60,60,0,1,0,1,0
22784,9571,0,0,deny,62,62,0,1,0,1,0
55128,53,34503,53,allow,711,87,624,2,31,1,1
53178,26467,0,0,deny,62,62,0,1,0,1,0
59731,445,0,0,drop,66,66,0,1,0,1,0
56751,445,0,0,drop,70,70,0,1,0,1,0
55985,445,0,0,drop,66,66,0,1,0,1,0
51892,46647,6843,46647,allow,70,70,0,1,5,1,0
46619,57470,0,0,deny,62,62,0,1,0,1,0
64422,53,42337,53,allow,176,90,86,2,30,1,1
56710,80,31559,80,allow,30614,1926,28688,44,45,23,21
48144,21247,0,0,deny,66,66,0,1,0,1,0
11988,48817,0,0,deny,66,66,0,1,0,1,0
56713,25174,0,0,deny,62,62,0,1,0,1,0
49485,53,58732,53,allow,752,93,659,2,31,1,1
50466,80,50466,80,allow,78335,7114,71221,114,22,60,54
57173,53,30572,53,allow,322,110,212,4,31,2,2
64356,445,0,0,drop,70,70,0,1,0,1,0
64361,445,0,0,drop,66,66,0,1,0,1,0
51774,80,22011,80,allow,240,120,120,5,27,3,2
64744,445,0,0,drop,70,70,0,1,0,1,0
51359,445,0,0,drop,70,70,0,1,0,1,0
30179,57470,0,0,deny,60,60,0,1,0,1,0
65514,445,0,0,drop,70,70,0,1,0,1,0
55087,53,44618,53,allow,344,110,234,2,30,1,1
57022,445,0,0,drop,70,70,0,1,0,1,0
60521,445,0,0,drop,66,66,0,1,0,1,0
38087,443,27935,443,allow,6147,910,5237,18,100,10,8
63334,37807,0,0,deny,66,66,0,1,0,1,0
63762,41373,27152,41373,allow,70,70,0,1,4,1,0
49993,37965,0,0,deny,66,66,0,1,0,1,0
46069,80,2181,80,allow,2684,2550,134,7,17,5,2
2707,37,0,0,deny,60,60,0,1,0,1,0
55323,53,20826,53,allow,178,94,84,2,30,1,1
29178,35440,0,0,deny,66,66,0,1,0,1,0
37672,5223,15708,5223,allow,110,110,0,1,5,1,0
57076,445,0,0,drop,66,66,0,1,0,1,0
49881,80,7229,80,allow,1965,1450,515,7,87,5,2
63469,64147,0,0,deny,62,62,0,1,0,1,0
64900,53,36772,53,allow,314,102,212,2,29,1,1
62077,445,0,0,drop,66,66,0,1,0,1,0
5223,44091,0,0,deny,220,220,0,1,0,1,0
59018,22114,0,0,deny,62,62,0,1,0,1,0
59874,22114,0,0,deny,66,66,0,1,0,1,0
65495,53,27520,53,allow,209,110,99,2,30,1,1
28839,30188,0,0,deny,62,62,0,1,0,1,0
64420,53,3880,53,allow,194,102,92,2,30,1,1
51566,445,0,0,drop,70,70,0,1,0,1,0
61594,445,0,0,drop,66,66,0,1,0,1,0
40907,443,19035,443,allow,7183,1824,5359,27,316,14,13
49685,445,0,0,drop,70,70,0,1,0,1,0
49710,443,57720,443,allow,9772,1954,7818,23,130,12,11
53043,51050,0,0,deny,66,66,0,1,0,1,0
29313,48817,0,0,deny,145,145,0,1,0,1,0
47201,44847,0,0,deny,66,66,0,1,0,1,0
62748,445,0,0,drop,66,66,0,1,0,1,0
59853,445,0,0,drop,66,66,0,1,0,1,0
31130,30188,0,0,deny,66,66,0,1,0,1,0
62056,30317,0,0,deny,146,146,0,1,0,1,0
61660,64097,0,0,deny,62,62,0,1,0,1,0
58685,445,0,0,drop,70,70,0,1,0,1,0
53971,55442,0,0,deny,66,66,0,1,0,1,0
59747,445,0,0,drop,70,70,0,1,0,1,0
56356,53,2062,53,allow,758,96,662,2,31,1,1
64131,445,0,0,drop,70,70,0,1,0,1,0
56928,53,11160,53,allow,178,94,84,2,31,1,1
55201,445,0,0,drop,70,70,0,1,0,1,0
47832,50584,0,0,deny,62,62,0,1,0,1,0
62796,37807,0,0,deny,62,62,0,1,0,1,0
49449,445,0,0,drop,70,70,0,1,0,1,0
55251,53,49536,53,allow,212,110,102,2,30,1,1
52020,28704,61808,28704,allow,70,70,0,1,5,1,0
59037,51505,0,0,deny,66,66,0,1,0,1,0
51456,45680,0,0,deny,139,139,0,1,0,1,0
53735,443,34476,443,allow,499,425,74,4,0,3,1
48305,443,59833,443,allow,572565,17274,555291,546,147,124,422
64341,57470,0,0,deny,62,62,0,1,0,1,0
50563,445,0,0,drop,70,70,0,1,0,1,0
51417,443,60924,443,allow,25865,7151,18714,36,15,19,17
19204,48817,0,0,deny,148,148,0,1,0,1,0
44117,6881,0,0,deny,146,146,0,1,0,1,0
58057,445,0,0,drop,66,66,0,1,0,1,0
47201,44847,0,0,deny,66,66,0,1,0,1,0
64145,53,4283,53,allow,177,94,83,2,31,1,1
21674,28189,0,0,deny,60,60,0,1,0,1,0
53830,445,0,0,drop,70,70,0,1,0,1,0
50622,53,8191,53,allow,177,94,83,2,31,1,1
58638,5900,58638,5900,allow,130,66,64,2,5,1,1
61407,443,61407,443,allow,4552,1645,2907,19,26,11,8
58170,445,0,0,drop,66,66,0,1,0,1,0
54443,445,0,0,drop,66,66,0,1,0,1,0
49846,445,0,0,drop,66,66,0,1,0,1,0
49859,80,31286,80,allow,1529,677,852,11,89,6,5
58245,445,0,0,drop,66,66,0,1,0,1,0
56385,53,50019,53,allow,249,85,164,4,56,2,2
38961,443,38961,443,allow,4425,1518,2907,19,29,11,8
56364,445,0,0,drop,70,70,0,1,0,1,0
43235,23,0,0,deny,60,60,0,1,0,1,0
64915,53,33891,53,allow,170,87,83,2,31,1,1
64051,53,63556,53,allow,275,102,173,2,30,1,1
50440,53,52778,53,allow,458,188,270,6,29,3,3
0,0,0,0,deny,98,98,0,1,0,1,0
51397,445,0,0,drop,66,66,0,1,0,1,0
45837,25174,0,0,deny,62,62,0,1,0,1,0
56984,445,0,0,drop,70,70,0,1,0,1,0
51298,57470,0,0,deny,66,66,0,1,0,1,0
47020,443,34656,443,allow,3545,1817,1728,22,95,11,11
25565,18855,0,0,deny,60,60,0,1,0,1,0
27969,25174,0,0,deny,66,66,0,1,0,1,0
56309,22114,0,0,deny,146,146,0,1,0,1,0
58829,64147,0,0,deny,66,66,0,1,0,1,0
32282,8604,0,0,deny,62,62,0,1,0,1,0
55097,53,3886,53,allow,324,102,222,4,42,2,2
54827,50432,0,0,deny,109,109,0,1,0,1,0
50895,445,0,0,drop,66,66,0,1,0,1,0
54677,443,30863,443,allow,72676,12694,59982,144,127,64,80
30697,57866,0,0,deny,62,62,0,1,0,1,0
52957,445,0,0,drop,70,70,0,1,0,1,0
54199,443,31908,443,allow,499,425,74,4,0,3,1
25772,7302,0,0,deny,66,66,0,1,0,1,0
39434,5228,17809,5228,allow,3505,2006,1499,30,3744,15,15
50877,30041,0,0,deny,66,66,0,1,0,1,0
58152,443,52749,443,allow,5584,1168,4416,19,17,11,8
56289,53,51620,53,allow,749,89,660,2,30,1,1
50858,445,0,0,drop,70,70,0,1,0,1,0
56658,53,51855,53,allow,177,94,83,2,30,1,1
40103,443,5740,443,allow,416,210,206,7,34,4,3
54280,3385,0,0,deny,60,60,0,1,0,1,0
53572,443,49621,443,allow,5935,342,5593,12,120,5,7
50590,80,16341,80,allow,1507,951,556,13,78,7,6
60097,22114,0,0,deny,62,62,0,1,0,1,0
23310,22114,0,0,deny,66,66,0,1,0,1,0
55434,53,55434,53,allow,198,90,108,2,30,1,1
58638,5900,0,0,deny,62,62,0,1,0,1,0
51590,445,0,0,drop,66,66,0,1,0,1,0
55443,53,14783,53,allow,194,102,92,2,30,1,1
59277,53,14948,53,allow,164,78,86,2,29,1,1
61720,445,0,0,drop,66,66,0,1,0,1,0
55605,53,6586,53,allow,195,102,93,2,30,1,1
24486,53,24486,53,allow,414,268,146,3,31,2,1
64837,53,39780,53,allow,195,102,93,2,30,1,1
17534,50584,0,0,deny,146,146,0,1,0,1,0
59000,443,41990,443,allow,9876,5325,4551,25,131,14,11
3717,25174,0,0,deny,62,62,0,1,0,1,0
60312,57470,0,0,deny,74,74,0,1,0,1,0
3155,23,3155,23,allow,66,66,0,1,5,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
50795,445,0,0,drop,66,66,0,1,0,1,0
0,0,0,0,deny,82,82,0,1,0,1,0
57999,80,9823,80,allow,5434,3724,1710,26,76,14,12
58055,56205,0,0,deny,146,146,0,1,0,1,0
51296,445,0,0,drop,66,66,0,1,0,1,0
56006,53,22097,53,allow,200,102,98,2,30,1,1
54761,443,53919,443,allow,103367,3730,99637,117,170,42,75
60470,445,0,0,drop,70,70,0,1,0,1,0
30598,37965,0,0,deny,62,62,0,1,0,1,0
63621,445,0,0,drop,70,70,0,1,0,1,0
61714,443,30943,443,allow,134,60,74,3,10,2,1
5223,22981,0,0,deny,60,60,0,1,0,1,0
51971,20347,9073,20347,allow,66,66,0,1,5,1,0
49169,445,0,0,drop,70,70,0,1,0,1,0
54140,43890,0,0,deny,66,66,0,1,0,1,0
52730,445,0,0,drop,66,66,0,1,0,1,0
64968,445,0,0,drop,70,70,0,1,0,1,0
55617,445,0,0,drop,66,66,0,1,0,1,0
50591,445,0,0,drop,70,70,0,1,0,1,0
52929,443,26411,443,allow,8623,4829,3794,44,195,22,22
56247,445,0,0,drop,66,66,0,1,0,1,0
61692,445,0,0,drop,70,70,0,1,0,1,0
38911,443,33015,443,allow,13187,2075,11112,35,420,11,24
64104,445,0,0,drop,70,70,0,1,0,1,0
80,37649,0,0,deny,60,60,0,1,0,1,0
18743,53,18743,53,allow,235,90,145,2,31,1,1
56982,53,27888,53,allow,177,94,83,2,31,1,1
59906,443,52197,443,allow,13657,5248,8409,33,171,17,16
62388,39004,0,0,deny,145,145,0,1,0,1,0
53928,15503,0,0,deny,62,62,0,1,0,1,0
16630,44847,0,0,deny,62,62,0,1,0,1,0
45941,23386,0,0,deny,60,60,0,1,0,1,0
57321,53,25115,53,allow,498,204,294,6,29,3,3
38008,443,10885,443,allow,11784,6760,5024,50,247,30,20
60786,25174,0,0,deny,66,66,0,1,0,1,0
16013,35253,0,0,deny,66,66,0,1,0,1,0
55895,445,0,0,drop,70,70,0,1,0,1,0
54394,445,0,0,drop,66,66,0,1,0,1,0
6712,161,0,0,deny,82,82,0,1,0,1,0
5223,61002,0,0,deny,161,161,0,1,0,1,0
37249,25174,0,0,deny,146,146,0,1,0,1,0
43584,24748,0,0,deny,156,156,0,1,0,1,0
64362,35253,0,0,deny,146,146,0,1,0,1,0
57356,53,26396,53,allow,199,102,97,2,30,1,1
44720,53,0,0,allow,86,86,0,1,29,1,0
53490,62413,0,0,deny,62,62,0,1,0,1,0
52277,443,52277,443,allow,1880,941,939,17,21,7,10
61528,443,29665,443,allow,138544,7073,131471,165,144,59,106
58444,445,0,0,drop,70,70,0,1,0,1,0
42463,56205,0,0,deny,62,62,0,1,0,1,0
51877,445,0,0,drop,70,70,0,1,0,1,0
57700,53,7203,53,allow,308,118,190,2,29,1,1
54975,443,15865,443,allow,441892,86941,354951,716,73,343,373
19944,22114,0,0,deny,66,66,0,1,0,1,0
61165,445,0,0,drop,70,70,0,1,0,1,0
65489,445,0,0,drop,70,70,0,1,0,1,0
65075,445,0,0,drop,70,70,0,1,0,1,0
8999,57470,0,0,deny,146,146,0,1,0,1,0
65085,22114,0,0,deny,66,66,0,1,0,1,0
51401,6881,0,0,deny,66,66,0,1,0,1,0
15793,64147,0,0,deny,66,66,0,1,0,1,0
55019,445,0,0,drop,70,70,0,1,0,1,0
64070,53,32128,53,allow,243,94,149,2,31,1,1
31172,22114,0,0,deny,146,146,0,1,0,1,0
6666,5984,0,0,deny,60,60,0,1,0,1,0
44922,57470,0,0,deny,74,74,0,1,0,1,0
41270,443,43404,443,allow,14659,5023,9636,46,400,14,32
48841,51221,0,0,deny,62,62,0,1,0,1,0
40977,21247,0,0,deny,66,66,0,1,0,1,0
58566,445,0,0,drop,70,70,0,1,0,1,0
62519,445,0,0,drop,70,70,0,1,0,1,0
39077,443,60900,443,allow,24631,1902,22729,37,215,17,20
54367,3389,54367,3389,allow,4365,2581,1784,20,32,11,9
56732,445,0,0,drop,70,70,0,1,0,1,0
40312,55442,0,0,deny,62,62,0,1,0,1,0
49554,53,50726,53,allow,210,110,100,2,30,1,1
60883,64147,0,0,deny,74,74,0,1,0,1,0
54631,443,58856,443,allow,8367,3945,4422,81,616,42,39
57547,445,0,0,drop,70,70,0,1,0,1,0
51952,50967,20758,50967,allow,70,70,0,1,5,1,0
64686,445,0,0,drop,70,70,0,1,0,1,0
50237,443,44543,443,allow,2994,1521,1473,15,83,9,6
32962,443,9560,443,allow,3935,1010,2925,20,165,9,11
52760,445,0,0,drop,70,70,0,1,0,1,0
55981,31573,0,0,deny,146,146,0,1,0,1,0
60579,25174,0,0,deny,62,62,0,1,0,1,0
61622,445,0,0,drop,70,70,0,1,0,1,0
63050,57470,0,0,deny,74,74,0,1,0,1,0
48798,443,34647,443,allow,55560,11338,44222,90,23,41,49
42252,33303,0,0,deny,60,60,0,1,0,1,0
55071,53,59621,53,allow,177,94,83,2,30,1,1
54610,445,0,0,drop,70,70,0,1,0,1,0
54629,445,0,0,drop,70,70,0,1,0,1,0
56357,53,52220,53,allow,172,88,84,2,30,1,1
50502,123,48233,123,allow,184,94,90,2,30,1,1
13021,25174,0,0,deny,146,146,0,1,0,1,0
54136,443,48147,443,allow,18716,8002,10714,100,945,51,49
63689,445,0,0,drop,70,70,0,1,0,1,0
46162,25174,0,0,deny,62,62,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
31748,56205,0,0,deny,146,146,0,1,0,1,0
55534,53,27868,53,allow,168,86,82,2,29,1,1
16387,16862,0,0,deny,60,60,0,1,0,1,0
36357,25174,0,0,deny,66,66,0,1,0,1,0
49824,25174,0,0,deny,62,62,0,1,0,1,0
53123,445,0,0,drop,70,70,0,1,0,1,0
57772,443,4338,443,allow,6783,3270,3513,22,120,11,11
6060,15503,0,0,deny,146,146,0,1,0,1,0
60212,445,0,0,drop,70,70,0,1,0,1,0
19875,30170,0,0,deny,145,145,0,1,0,1,0
23519,25174,0,0,deny,146,146,0,1,0,1,0
50060,80,8335,80,allow,2425,529,1896,11,75,6,5
59994,11446,0,0,deny,66,66,0,1,0,1,0
53465,443,55749,443,allow,3166,2245,921,15,15,8,7
55893,45711,0,0,deny,78,78,0,1,0,1,0
29988,44847,0,0,deny,66,66,0,1,0,1,0
49450,445,0,0,drop,70,70,0,1,0,1,0
55133,53,7400,53,allow,711,87,624,2,30,1,1
59416,443,46812,443,allow,2834,1700,1134,16,15,8,8
62225,445,0,0,drop,70,70,0,1,0,1,0
33609,443,62063,443,allow,9348,1018,8330,22,256,11,11
53768,443,3588,443,allow,499,425,74,4,0,3,1
63960,53,46740,53,allow,228,110,118,2,29,1,1
41744,37965,0,0,deny,62,62,0,1,0,1,0
443,14591,0,0,deny,100,100,0,1,0,1,0
59788,445,0,0,drop,66,66,0,1,0,1,0
55837,53,36982,53,allow,195,102,93,2,29,1,1
49591,53,36017,53,allow,168,86,82,2,31,1,1
62413,445,0,0,drop,66,66,0,1,0,1,0
49760,445,0,0,drop,70,70,0,1,0,1,0
58048,445,0,0,drop,70,70,0,1,0,1,0
443,3846,0,0,deny,100,100,0,1,0,1,0
31521,57470,0,0,deny,145,145,0,1,0,1,0
58253,25174,0,0,deny,146,146,0,1,0,1,0
64365,53,55898,53,allow,196,94,102,2,30,1,1
27641,39004,0,0,deny,62,62,0,1,0,1,0
27065,53,10980,53,allow,822,466,356,3,30,2,1
9291,80,9291,80,allow,208056,7568,200488,227,39,88,139
51688,445,0,0,drop,70,70,0,1,0,1,0
32976,37965,0,0,deny,66,66,0,1,0,1,0
56969,53,8130,53,allow,754,94,660,2,31,1,1
50562,443,53886,443,allow,103466,11111,92355,258,140,119,139
59046,443,4447,443,allow,8279,2876,5403,22,155,9,13
53090,59356,0,0,deny,66,66,0,1,0,1,0
5223,5025,0,0,deny,220,220,0,1,0,1,0
63196,445,0,0,deny,66,66,0,1,0,1,0
55318,445,0,0,drop,70,70,0,1,0,1,0
58961,445,0,0,drop,70,70,0,1,0,1,0
42615,25174,0,0,deny,146,146,0,1,0,1,0
50164,53,36057,53,allow,260,86,174,2,29,1,1
62581,445,0,0,drop,70,70,0,1,0,1,0
27005,27019,23362,27019,allow,873,126,747,2,31,1,1
1024,64147,0,0,deny,62,62,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
56625,443,59240,443,allow,7888,1899,5989,20,15,11,9
19875,30170,0,0,deny,145,145,0,1,0,1,0
44933,26467,0,0,deny,62,62,0,1,0,1,0
45908,33330,0,0,deny,60,60,0,1,0,1,0
63263,57470,0,0,deny,66,66,0,1,0,1,0
63888,57470,0,0,deny,62,62,0,1,0,1,0
57820,32753,0,0,deny,361,361,0,1,0,1,0
59527,445,0,0,drop,66,66,0,1,0,1,0
58601,53,45683,53,allow,198,86,112,2,30,1,1
32805,443,65246,443,allow,438124,21529,416595,481,398,138,343
52726,445,0,0,drop,66,66,0,1,0,1,0
64742,445,0,0,drop,66,66,0,1,0,1,0
24144,57470,0,0,deny,62,62,0,1,0,1,0
55560,53,36102,53,allow,166,86,80,2,30,1,1
56004,53,53891,53,allow,177,94,83,2,30,1,1
52036,445,0,0,drop,70,70,0,1,0,1,0
63928,53,2140,53,allow,376,126,250,2,30,1,1
9102,29635,0,0,deny,148,148,0,1,0,1,0
50139,5228,61271,5228,allow,7727,2172,5555,44,104,23,21
61725,445,0,0,drop,66,66,0,1,0,1,0
42745,50011,0,0,deny,62,62,0,1,0,1,0
12632,25174,0,0,deny,62,62,0,1,0,1,0
51781,43909,29947,43909,allow,70,70,0,2,8,2,0
56025,53,63426,53,allow,761,100,661,2,30,1,1
54797,445,0,0,drop,70,70,0,1,0,1,0
41653,21247,0,0,deny,62,62,0,1,0,1,0
19623,25174,0,0,deny,62,62,0,1,0,1,0
59670,443,52276,443,allow,11549,6152,5397,28,156,16,12
49549,443,52947,443,allow,7896,1770,6126,26,171,13,13
51581,445,0,0,drop,70,70,0,1,0,1,0
43828,44847,0,0,deny,66,66,0,1,0,1,0
54141,445,0,0,drop,70,70,0,1,0,1,0
64421,53,34149,53,allow,178,94,84,2,30,1,1
64334,53,44519,53,allow,200,94,106,2,31,1,1
2099,53,2099,53,allow,217,82,135,2,33,1,1
54620,445,0,0,deny,70,70,0,1,0,1,0
65239,53,57855,53,allow,489,185,304,6,73,3,3
54617,445,0,0,drop,70,70,0,1,0,1,0
58424,52700,0,0,deny,66,66,0,1,0,1,0
54768,445,0,0,deny,70,70,0,1,0,1,0
62872,445,0,0,drop,66,66,0,1,0,1,0
51007,445,0,0,drop,66,66,0,1,0,1,0
37597,50584,0,0,deny,66,66,0,1,0,1,0
52474,445,0,0,drop,70,70,0,1,0,1,0
50084,26672,0,0,deny,62,62,0,1,0,1,0
57327,443,38850,443,allow,5613,733,4880,16,15,9,7
30697,57866,0,0,deny,62,62,0,1,0,1,0
49878,53,52467,53,allow,262,126,136,2,30,1,1
57410,443,21541,443,allow,7435,2697,4738,23,30,13,10
54786,30188,0,0,deny,66,66,0,1,0,1,0
59008,51221,0,0,deny,66,66,0,1,0,1,0
62696,50584,0,0,deny,66,66,0,1,0,1,0
26606,40108,0,0,deny,145,145,0,1,0,1,0
54305,39004,0,0,deny,62,62,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
65344,46824,0,0,deny,62,62,0,1,0,1,0
32983,51221,0,0,deny,66,66,0,1,0,1,0
25497,44847,0,0,deny,62,62,0,1,0,1,0
51441,445,0,0,drop,70,70,0,1,0,1,0
65469,53,49560,53,allow,195,102,93,2,30,1,1
52126,445,0,0,drop,70,70,0,1,0,1,0
54818,443,9214,443,allow,13069,6969,6100,37,164,23,14
62235,445,0,0,drop,66,66,0,1,0,1,0
53382,445,0,0,drop,70,70,0,1,0,1,0
63796,60557,4607,60557,allow,70,70,0,1,5,1,0
443,44138,0,0,deny,60,60,0,1,0,1,0
4366,51505,0,0,deny,62,62,0,1,0,1,0
58582,50584,0,0,deny,66,66,0,1,0,1,0
62772,445,0,0,drop,66,66,0,1,0,1,0
61962,53733,0,0,deny,66,66,0,1,0,1,0
55269,53,51344,53,allow,193,102,91,2,30,1,1
47471,80,60446,80,allow,1114,534,580,12,16,7,5
34772,15503,0,0,deny,146,146,0,1,0,1,0
55377,53,47893,53,allow,190,97,93,2,31,1,1
63994,47013,54250,47013,allow,66,66,0,2,8,2,0
55459,50584,0,0,deny,66,66,0,1,0,1,0
25010,30188,0,0,deny,62,62,0,1,0,1,0
52851,445,0,0,drop,70,70,0,1,0,1,0
50986,80,14169,80,allow,8074,2261,5813,22,19,13,9
58353,445,0,0,drop,70,70,0,1,0,1,0
62106,445,0,0,drop,70,70,0,1,0,1,0
14397,37965,0,0,deny,62,62,0,1,0,1,0
10736,35440,0,0,deny,66,66,0,1,0,1,0
40834,50584,0,0,deny,62,62,0,1,0,1,0
52519,44847,0,0,deny,66,66,0,1,0,1,0
47828,443,14141,443,allow,143399,8522,134877,208,153,101,107
53626,33194,41822,33194,allow,70,70,0,2,7,2,0
64129,445,0,0,drop,70,70,0,1,0,1,0
30654,51221,0,0,deny,72,72,0,1,0,1,0
61238,445,0,0,drop,66,66,0,1,0,1,0
54571,445,0,0,drop,70,70,0,1,0,1,0
39473,443,53063,443,allow,9590,3811,5779,20,122,10,10
57210,445,0,0,drop,70,70,0,1,0,1,0
43580,57470,0,0,deny,145,145,0,1,0,1,0
5588,5588,0,0,allow,3354,1792,1562,46,193,23,23
51909,6881,0,0,deny,66,66,0,1,0,1,0
34301,21247,0,0,deny,146,146,0,1,0,1,0
443,38956,0,0,deny,82,82,0,1,0,1,0
42798,26467,0,0,deny,62,62,0,1,0,1,0
49575,53,46030,53,allow,775,102,673,2,29,1,1
57371,53,64674,53,allow,214,110,104,2,30,1,1
65339,53,24574,53,allow,193,102,91,2,30,1,1
61195,56205,0,0,deny,66,66,0,1,0,1,0
27300,6881,0,0,deny,62,62,0,1,0,1,0
52929,43890,0,0,deny,66,66,0,1,0,1,0
16387,35308,0,0,deny,60,60,0,1,0,1,0
52980,445,0,0,drop,70,70,0,1,0,1,0
11983,57470,0,0,deny,62,62,0,1,0,1,0
61104,445,0,0,drop,70,70,0,1,0,1,0
57070,30170,0,0,deny,146,146,0,1,0,1,0
56945,80,24790,80,allow,214,140,74,4,30,3,1
62341,26467,0,0,deny,66,66,0,1,0,1,0
25085,30188,0,0,deny,62,62,0,1,0,1,0
60866,443,47757,443,allow,14519,9445,5074,35,15,20,15
53816,445,0,0,drop,70,70,0,1,0,1,0
